record_id,date_time,city_zone,station_type,vehicles_charged,avg_charging_duration_minutes,energy_dispensed_kwh,grid_load_mw,renewable_energy_used_percent,peak_load_risk
325,2024-01-14 12:00:00,West,Supercharger,5,96.5,199.42,457.81,12.7,High
326,2024-01-14 13:00:00,South,Supercharger,8,34.2,65.38,162.92,50.8,High
327,2024-01-14 14:00:00,Central,Fast,8,91.7,340.28,328.16,62.7,Low
328,2024-01-14 15:00:00,Central,Supercharger,22,105.8,68.27,51.4,12.1,Low
329,2024-01-14 16:00:00,South,Supercharger,7,91.9,206.83,380.14,43.2,Medium
330,2024-01-14 17:00:00,South,Supercharger,21,42.8,41.24,123.4,34.1,Medium
331,2024-01-14 18:00:00,South,Fast,22,96.4,59.01,190.82,50.3,Medium
332,2024-01-14 19:00:00,Central,Normal,18,79.8,84.82,409.74,75.9,Low
333,2024-01-14 20:00:00,North,Normal,19,37.5,333.84,410.32,6.7,Low
334,2024-01-14 21:00:00,Central,Normal,23,112.2,229.02,223.1,37.8,Low
335,2024-01-14 22:00:00,East,Normal,21,81.7,241.0,353.09,42.7,Low
336,2024-01-14 23:00:00,Central,Fast,18,84.0,20.54,350.69,5.1,Medium
337,2024-01-15 00:00:00,West,Fast,2,39.8,273.69,114.76,37.2,Low
338,2024-01-15 01:00:00,West,Fast,21,28.8,205.15,140.59,12.6,Low
339,2024-01-15 02:00:00,East,Normal,9,60.9,275.33,150.35,36.8,Low
340,2024-01-15 03:00:00,Central,Fast,22,103.8,229.46,274.57,20.4,Medium
341,2024-01-15 04:00:00,West,Normal,20,48.6,202.24,479.96,31.7,Low
342,2024-01-15 05:00:00,East,Normal,18,97.6,26.48,411.9,82.3,Medium
343,2024-01-15 06:00:00,Central,Fast,2,18.1,162.38,202.82,24.5,High
344,2024-01-15 07:00:00,South,Normal,5,101.8,157.26,137.93,50.0,High
345,2024-01-15 08:00:00,North,Fast,18,106.5,276.24,263.66,57.5,Low
346,2024-01-15 09:00:00,West,Normal,1,17.9,132.26,265.86,23.0,Medium
347,2024-01-15 10:00:00,East,Fast,17,76.5,284.26,52.74,67.0,Medium
348,2024-01-15 11:00:00,East,Normal,22,68.0,266.0,402.55,42.5,Low
349,2024-01-15 12:00:00,North,Normal,14,104.4,48.15,187.6,79.6,High
350,2024-01-15 13:00:00,South,Fast,23,54.0,47.87,457.05,24.7,Medium
351,2024-01-15 14:00:00,West,Fast,8,54.0,237.37,347.88,40.2,High
352,2024-01-15 15:00:00,East,Fast,16,40.7,159.34,224.09,5.2,Low
353,2024-01-15 16:00:00,East,Normal,4,28.9,261.9,450.81,56.1,Medium
354,2024-01-15 17:00:00,East,Fast,5,58.8,83.79,122.12,37.9,Medium
355,2024-01-15 18:00:00,Central,Normal,1,69.9,257.04,56.46,45.1,Low
356,2024-01-15 19:00:00,West,Supercharger,13,95.1,81.0,384.44,15.5,High
357,2024-01-15 20:00:00,Central,Supercharger,9,85.4,74.21,82.05,78.6,Low
358,2024-01-15 21:00:00,North,Supercharger,18,99.3,298.64,400.74,36.7,Low
359,2024-01-15 22:00:00,East,Normal,17,55.2,298.13,244.59,42.1,Low
360,2024-01-15 23:00:00,East,Fast,18,103.0,205.29,169.4,22.4,Medium
361,2024-01-16 00:00:00,North,Supercharger,11,25.4,345.8,206.97,5.1,Medium
362,2024-01-16 01:00:00,East,Fast,17,107.3,340.93,493.02,75.4,High
363,2024-01-16 02:00:00,North,Fast,20,31.7,249.58,95.36,65.0,Low
364,2024-01-16 03:00:00,East,Normal,20,54.9,257.98,223.6,27.4,Low
365,2024-01-16 04:00:00,North,Normal,19,15.7,258.98,473.92,55.0,Medium
366,2024-01-16 05:00:00,Central,Fast,23,56.3,239.06,142.42,55.9,High
367,2024-01-16 06:00:00,North,Fast,22,22.3,29.18,473.65,50.6,Low
368,2024-01-16 07:00:00,Central,Fast,9,92.9,298.2,385.53,20.0,Low
369,2024-01-16 08:00:00,South,Normal,20,59.5,256.12,63.85,29.9,Low
370,2024-01-16 09:00:00,Central,Normal,23,87.2,102.17,335.34,22.5,Low
371,2024-01-16 10:00:00,Central,Supercharger,3,88.1,313.84,167.56,22.0,Low
372,2024-01-16 11:00:00,South,Normal,15,70.8,230.74,160.16,26.0,Low
373,2024-01-16 12:00:00,North,Supercharger,11,29.4,22.01,391.99,68.8,Low
374,2024-01-16 13:00:00,South,Normal,19,43.3,70.15,359.02,36.0,Low
375,2024-01-16 14:00:00,North,Fast,9,115.1,235.0,165.22,82.7,High
376,2024-01-16 15:00:00,East,Fast,24,72.7,132.52,396.4,44.3,Medium
377,2024-01-16 16:00:00,East,Fast,11,29.7,58.04,385.4,14.0,Low
378,2024-01-16 17:00:00,North,Supercharger,8,95.9,28.43,448.78,82.1,Low
379,2024-01-16 18:00:00,East,Fast,10,79.1,206.71,228.03,30.3,Low
380,2024-01-16 19:00:00,Central,Supercharger,11,111.6,290.86,314.28,12.7,Medium
381,2024-01-16 20:00:00,Central,Normal,20,40.9,340.01,358.47,65.1,High
382,2024-01-16 21:00:00,South,Normal,12,28.2,55.47,389.79,28.0,Low
383,2024-01-16 22:00:00,East,Normal,20,62.4,114.96,345.93,48.3,High
384,2024-01-16 23:00:00,North,Normal,6,39.8,120.25,53.37,67.9,Low
385,2024-01-17 00:00:00,North,Fast,14,116.4,196.15,126.67,34.0,Medium
386,2024-01-17 01:00:00,East,Fast,7,80.8,44.66,314.06,13.8,Low
387,2024-01-17 02:00:00,West,Fast,8,118.3,337.71,477.56,66.9,High
388,2024-01-17 03:00:00,Central,Fast,22,73.4,26.46,423.53,26.1,Low
389,2024-01-17 04:00:00,South,Fast,24,92.6,182.04,339.17,22.0,Low
390,2024-01-17 05:00:00,West,Normal,22,113.5,344.64,438.69,29.2,Low
391,2024-01-17 06:00:00,North,Supercharger,11,109.6,214.56,361.77,43.2,Low
392,2024-01-17 07:00:00,Central,Fast,7,117.6,185.16,286.77,24.7,Medium
393,2024-01-17 08:00:00,Central,Fast,15,29.4,166.42,54.69,13.7,Low
394,2024-01-17 09:00:00,West,Supercharger,3,19.5,253.12,341.32,41.8,Low
395,2024-01-17 10:00:00,West,Normal,15,28.5,213.94,183.7,41.1,Medium
396,2024-01-17 11:00:00,North,Fast,10,80.8,269.7,118.94,11.0,Medium
397,2024-01-17 12:00:00,West,Fast,8,90.2,257.12,352.45,28.2,Low
398,2024-01-17 13:00:00,Central,Normal,2,53.4,259.41,130.38,50.4,Medium
399,2024-01-17 14:00:00,Central,Fast,10,38.5,207.85,391.89,49.8,Low
400,2024-01-17 15:00:00,East,Fast,3,97.8,338.69,348.39,44.2,Medium
401,2024-01-17 16:00:00,South,Fast,20,91.9,90.13,297.23,41.8,High
402,2024-01-17 17:00:00,East,Normal,3,68.2,173.15,86.09,51.7,Medium
403,2024-01-17 18:00:00,East,Fast,10,114.1,68.57,345.79,73.2,Medium
404,2024-01-17 19:00:00,North,Normal,8,41.7,245.5,419.51,79.5,Low
405,2024-01-17 20:00:00,East,Normal,7,90.4,349.84,119.7,13.5,Low
406,2024-01-17 21:00:00,South,Normal,22,30.9,261.04,409.52,56.7,Low
407,2024-01-17 22:00:00,North,Supercharger,8,59.8,98.4,59.68,58.6,Medium
408,2024-01-17 23:00:00,North,Normal,12,21.8,317.08,449.47,82.8,Medium
409,2024-01-18 00:00:00,Central,Supercharger,18,32.3,23.55,194.71,30.2,Medium
410,2024-01-18 01:00:00,West,Fast,5,81.6,265.34,313.61,74.4,Medium
411,2024-01-18 02:00:00,North,Fast,17,104.5,194.4,227.23,39.6,Low
412,2024-01-18 03:00:00,Central,Normal,15,51.8,35.2,348.52,19.2,High
413,2024-01-18 04:00:00,Central,Supercharger,4,110.3,34.44,62.73,42.4,Low
414,2024-01-18 05:00:00,Central,Fast,15,64.8,63.89,343.06,72.2,Medium
415,2024-01-18 06:00:00,North,Normal,11,58.7,301.32,364.23,46.8,High
416,2024-01-18 07:00:00,North,Supercharger,3,85.1,34.49,231.3,29.0,Low
417,2024-01-18 08:00:00,East,Fast,15,116.6,149.29,218.35,73.5,Low
418,2024-01-18 09:00:00,West,Supercharger,19,91.6,179.55,212.08,56.1,High
419,2024-01-18 10:00:00,North,Fast,12,87.3,116.49,440.97,56.9,Medium
420,2024-01-18 11:00:00,Central,Supercharger,19,101.5,13.46,384.66,36.6,Medium
421,2024-01-18 12:00:00,West,Supercharger,12,43.4,34.51,159.38,50.7,High
422,2024-01-18 13:00:00,East,Fast,17,75.6,270.97,484.02,27.2,Medium
423,2024-01-18 14:00:00,Central,Fast,8,46.6,18.35,225.63,21.5,High
424,2024-01-18 15:00:00,South,Normal,20,71.3,329.81,110.26,34.6,High
425,2024-01-18 16:00:00,South,Fast,19,51.7,282.12,110.68,41.4,Medium
426,2024-01-18 17:00:00,Central,Fast,9,70.4,67.83,186.99,68.4,High
427,2024-01-18 18:00:00,South,Supercharger,5,54.2,71.63,113.42,31.5,Low
428,2024-01-18 19:00:00,South,Fast,10,64.6,192.27,463.23,18.9,Low
429,2024-01-18 20:00:00,East,Fast,21,95.0,56.02,163.08,9.4,Low
430,2024-01-18 21:00:00,West,Fast,2,96.3,214.63,195.91,53.8,Low
431,2024-01-18 22:00:00,North,Fast,15,85.7,55.6,326.07,40.6,Medium
432,2024-01-18 23:00:00,South,Fast,9,65.5,338.8,159.67,14.5,Medium
433,2024-01-19 00:00:00,Central,Supercharger,17,64.8,282.38,151.64,77.6,Low
434,2024-01-19 01:00:00,North,Fast,12,28.6,46.83,80.2,37.1,High
435,2024-01-19 02:00:00,East,Normal,18,68.1,83.98,304.91,84.7,Low
436,2024-01-19 03:00:00,East,Normal,13,75.2,199.52,119.88,54.0,Low
437,2024-01-19 04:00:00,West,Normal,6,66.4,91.2,498.33,17.0,Low
438,2024-01-19 05:00:00,South,Fast,17,74.0,161.12,442.49,19.2,Low
439,2024-01-19 06:00:00,North,Fast,9,86.0,319.05,284.88,39.7,Medium
440,2024-01-19 07:00:00,North,Normal,15,95.4,285.44,431.3,64.2,Low
441,2024-01-19 08:00:00,Central,Fast,17,34.3,83.77,291.82,79.5,High
442,2024-01-19 09:00:00,North,Supercharger,17,48.9,114.63,172.25,73.5,Low
443,2024-01-19 10:00:00,East,Fast,1,114.4,303.38,273.54,41.5,Low
444,2024-01-19 11:00:00,South,Fast,12,16.1,187.74,492.86,28.2,Low
445,2024-01-19 12:00:00,South,Fast,10,94.8,197.01,241.5,52.7,High
446,2024-01-19 13:00:00,East,Supercharger,1,59.7,205.46,229.19,32.2,Low
447,2024-01-19 14:00:00,East,Normal,20,74.4,269.5,78.38,62.1,Medium
448,2024-01-19 15:00:00,North,Fast,3,61.1,26.52,353.95,50.0,Low
449,2024-01-19 16:00:00,Central,Fast,21,92.9,87.91,488.31,32.6,Low
450,2024-01-19 17:00:00,South,Normal,8,64.7,60.73,324.7,29.5,Low
451,2024-01-19 18:00:00,East,Fast,9,100.7,230.84,411.91,63.1,High
452,2024-01-19 19:00:00,East,Normal,5,34.2,224.9,470.07,10.2,Low
453,2024-01-19 20:00:00,Central,Normal,21,39.2,18.78,119.13,45.0,High
454,2024-01-19 21:00:00,Central,Normal,22,107.2,78.17,497.15,21.8,Low
455,2024-01-19 22:00:00,Central,Normal,22,97.2,35.98,399.02,70.1,High
456,2024-01-19 23:00:00,West,Fast,17,68.7,340.82,187.85,19.3,Medium
457,2024-01-20 00:00:00,South,Normal,17,69.7,52.99,200.55,49.1,Low
458,2024-01-20 01:00:00,South,Supercharger,24,31.0,99.15,471.26,45.6,High
459,2024-01-20 02:00:00,North,Normal,22,67.1,296.62,457.69,82.4,Low
460,2024-01-20 03:00:00,South,Supercharger,22,114.1,335.36,400.33,47.4,Low
461,2024-01-20 04:00:00,North,Fast,12,77.2,81.96,414.72,49.8,Medium
462,2024-01-20 05:00:00,East,Normal,11,68.1,263.54,428.98,84.3,Medium
463,2024-01-20 06:00:00,Central,Supercharger,23,41.9,121.09,79.39,28.2,Low
464,2024-01-20 07:00:00,East,Fast,2,57.6,40.03,248.03,23.3,Medium
465,2024-01-20 08:00:00,West,Normal,23,97.8,58.11,119.84,35.0,High
466,2024-01-20 09:00:00,South,Supercharger,15,78.1,125.99,470.64,21.7,Medium
467,2024-01-20 10:00:00,Central,Normal,17,46.4,18.21,123.98,62.4,Medium
468,2024-01-20 11:00:00,North,Fast,7,64.8,312.08,453.18,67.3,Low
469,2024-01-20 12:00:00,West,Fast,6,93.2,293.64,287.59,60.7,Low
470,2024-01-20 13:00:00,West,Fast,22,21.8,288.18,94.79,84.1,Low
471,2024-01-20 14:00:00,West,Fast,12,20.5,47.89,445.77,82.6,Medium
472,2024-01-20 15:00:00,Central,Supercharger,6,102.6,314.33,323.52,71.8,Low
473,2024-01-20 16:00:00,South,Fast,12,73.4,197.05,291.81,5.4,Low
474,2024-01-20 17:00:00,South,Normal,7,35.4,27.77,188.0,54.7,Medium
475,2024-01-20 18:00:00,East,Fast,8,96.3,210.68,241.88,54.6,High
476,2024-01-20 19:00:00,Central,Fast,7,61.1,140.21,449.58,43.8,Low
477,2024-01-20 20:00:00,South,Normal,23,16.6,179.89,257.74,73.3,Low
478,2024-01-20 21:00:00,South,Fast,3,103.2,28.75,188.1,13.8,Low
479,2024-01-20 22:00:00,North,Fast,8,68.9,296.54,183.0,19.9,Low
480,2024-01-20 23:00:00,West,Fast,22,83.5,314.59,498.98,80.7,Low
481,2024-01-21 00:00:00,North,Normal,8,32.0,287.4,327.36,27.7,Medium
482,2024-01-21 01:00:00,West,Fast,5,49.5,57.13,302.89,20.6,Low
483,2024-01-21 02:00:00,East,Fast,18,66.6,32.27,495.3,7.3,Medium
484,2024-01-21 03:00:00,East,Fast,12,77.9,241.68,496.46,39.9,High
485,2024-01-21 04:00:00,East,Supercharger,20,110.6,287.23,82.21,64.9,Low
486,2024-01-21 05:00:00,West,Normal,21,54.4,159.31,225.52,23.3,Low
487,2024-01-21 06:00:00,South,Normal,12,58.1,297.78,408.31,80.2,Low
488,2024-01-21 07:00:00,Central,Normal,18,83.7,203.6,286.22,68.2,High
489,2024-01-21 08:00:00,South,Supercharger,5,76.8,217.96,308.13,83.2,Low
490,2024-01-21 09:00:00,Central,Supercharger,6,26.5,153.05,174.35,78.8,Medium
491,2024-01-21 10:00:00,South,Normal,21,99.2,153.32,344.51,43.9,Medium
492,2024-01-21 11:00:00,West,Supercharger,14,105.5,340.18,365.65,36.7,Medium
493,2024-01-21 12:00:00,East,Fast,16,30.6,32.8,298.65,20.3,Low
494,2024-01-21 13:00:00,West,Supercharger,24,42.2,76.69,374.83,72.5,Low
495,2024-01-21 14:00:00,North,Fast,9,99.4,200.07,260.95,11.8,Low
496,2024-01-21 15:00:00,North,Supercharger,5,102.0,50.85,385.48,6.9,Low
497,2024-01-21 16:00:00,East,Fast,8,51.1,72.5,347.34,45.2,Medium
498,2024-01-21 17:00:00,Central,Normal,13,86.9,273.38,426.09,63.9,High
499,2024-01-21 18:00:00,North,Supercharger,11,49.6,161.18,339.78,14.8,Medium
500,2024-01-21 19:00:00,Central,Normal,1,98.1,285.55,266.98,58.6,Medium
501,2024-01-21 20:00:00,Central,Fast,19,75.3,274.07,168.54,18.8,Medium
502,2024-01-21 21:00:00,Central,Fast,7,75.8,198.98,321.87,25.5,Medium
503,2024-01-21 22:00:00,North,Normal,14,56.3,181.55,66.37,40.8,Medium
504,2024-01-21 23:00:00,Central,Fast,3,113.9,135.23,133.67,43.5,Medium
505,2024-01-22 00:00:00,East,Supercharger,22,64.1,267.47,227.77,41.2,Low
506,2024-01-22 01:00:00,North,Normal,10,25.5,71.22,403.96,24.5,Medium
507,2024-01-22 02:00:00,West,Normal,11,22.8,264.65,441.53,76.9,High
508,2024-01-22 03:00:00,West,Supercharger,4,40.0,107.95,456.21,37.8,Low
509,2024-01-22 04:00:00,South,Normal,14,45.9,27.56,272.41,9.8,Low
510,2024-01-22 05:00:00,North,Normal,19,81.0,143.12,438.8,17.4,Medium
511,2024-01-22 06:00:00,North,Fast,20,98.2,152.53,210.85,71.2,Low
512,2024-01-22 07:00:00,West,Fast,14,99.6,226.01,154.05,60.4,Low
513,2024-01-22 08:00:00,Central,Supercharger,17,93.8,79.74,380.69,31.9,Medium
514,2024-01-22 09:00:00,West,Normal,24,18.2,185.02,74.82,81.8,Low
515,2024-01-22 10:00:00,North,Normal,12,16.8,157.1,497.89,34.1,High
516,2024-01-22 11:00:00,East,Supercharger,22,44.2,163.09,215.17,50.0,Low
517,2024-01-22 12:00:00,South,Fast,15,77.5,134.59,451.95,9.9,High
518,2024-01-22 13:00:00,West,Supercharger,13,29.7,292.45,118.11,27.3,Medium
519,2024-01-22 14:00:00,East,Normal,23,34.1,99.27,414.13,62.7,Medium
520,2024-01-22 15:00:00,West,Normal,17,73.3,53.29,322.25,79.1,Low
521,2024-01-22 16:00:00,South,Supercharger,14,76.1,180.39,405.35,66.0,Low
522,2024-01-22 17:00:00,East,Normal,1,45.5,42.31,263.95,13.5,Low
523,2024-01-22 18:00:00,Central,Normal,15,54.8,330.11,244.33,24.3,Low
524,2024-01-22 19:00:00,Central,Normal,11,93.1,111.59,242.8,12.6,Low
525,2024-01-22 20:00:00,East,Normal,4,98.9,10.83,129.58,83.6,Low
526,2024-01-22 21:00:00,South,Normal,18,53.9,240.02,295.31,56.4,Low
527,2024-01-22 22:00:00,South,Normal,2,85.2,38.33,474.24,36.5,High
528,2024-01-22 23:00:00,Central,Normal,22,71.0,210.61,247.76,53.5,High
529,2024-01-23 00:00:00,South,Fast,22,90.8,301.17,252.7,20.5,Medium
530,2024-01-23 01:00:00,East,Fast,10,75.3,285.12,59.3,35.4,Low
531,2024-01-23 02:00:00,South,Fast,21,98.1,44.12,195.75,12.6,Medium
532,2024-01-23 03:00:00,South,Normal,15,27.8,26.41,54.72,19.3,High
533,2024-01-23 04:00:00,East,Fast,9,48.2,115.34,272.21,25.4,Medium
534,2024-01-23 05:00:00,North,Fast,14,108.0,143.77,374.35,35.5,Low
535,2024-01-23 06:00:00,North,Normal,17,18.6,249.67,421.36,44.4,Medium
536,2024-01-23 07:00:00,West,Fast,13,65.5,275.26,410.34,48.1,Medium
537,2024-01-23 08:00:00,East,Supercharger,2,68.4,55.79,298.79,14.0,Low
538,2024-01-23 09:00:00,South,Supercharger,15,85.0,136.02,448.2,43.7,Low
539,2024-01-23 10:00:00,North,Fast,13,94.2,212.66,359.43,67.3,High
540,2024-01-23 11:00:00,Central,Normal,22,118.9,254.18,408.81,61.5,Low
541,2024-01-23 12:00:00,West,Normal,21,49.8,242.32,119.4,24.0,Medium
542,2024-01-23 13:00:00,Central,Normal,8,98.8,111.71,230.52,77.5,Medium
543,2024-01-23 14:00:00,Central,Normal,12,43.7,189.19,342.53,79.1,Medium
544,2024-01-23 15:00:00,Central,Fast,4,32.6,150.17,224.21,19.5,Medium
545,2024-01-23 16:00:00,North,Fast,20,65.6,34.19,139.5,51.9,Low
546,2024-01-23 17:00:00,East,Normal,17,17.1,69.24,283.07,26.9,Medium
547,2024-01-23 18:00:00,South,Fast,4,88.4,205.01,440.52,33.5,Low
548,2024-01-23 19:00:00,West,Fast,23,111.2,319.34,387.77,28.1,High
549,2024-01-23 20:00:00,Central,Supercharger,14,51.7,130.64,134.28,58.1,High
550,2024-01-23 21:00:00,East,Supercharger,2,22.1,105.04,232.92,45.5,Low
551,2024-01-23 22:00:00,North,Supercharger,12,73.6,45.5,54.19,19.1,High
552,2024-01-23 23:00:00,West,Fast,22,95.8,316.13,224.75,24.9,Low
553,2024-01-24 00:00:00,North,Supercharger,2,93.9,51.98,239.18,66.6,Medium
554,2024-01-24 01:00:00,West,Fast,22,74.4,79.54,119.58,25.2,Medium
555,2024-01-24 02:00:00,West,Normal,23,100.6,328.73,398.97,52.7,Low
556,2024-01-24 03:00:00,North,Normal,15,57.6,87.53,68.91,71.4,Medium
557,2024-01-24 04:00:00,North,Fast,7,90.2,149.52,87.11,13.6,Medium
558,2024-01-24 05:00:00,North,Fast,12,38.5,95.11,343.79,17.2,Medium
559,2024-01-24 06:00:00,Central,Fast,23,59.2,41.52,299.05,80.6,High
560,2024-01-24 07:00:00,East,Fast,19,115.4,87.13,166.32,26.0,Low
561,2024-01-24 08:00:00,Central,Fast,17,46.3,265.75,350.47,84.7,High
562,2024-01-24 09:00:00,East,Fast,1,33.0,143.15,90.31,45.8,Low
563,2024-01-24 10:00:00,North,Fast,9,67.4,82.72,359.49,81.6,Low
564,2024-01-24 11:00:00,North,Normal,21,51.5,248.11,462.01,34.6,Low
565,2024-01-24 12:00:00,West,Fast,11,77.4,69.99,486.65,44.5,Medium
566,2024-01-24 13:00:00,West,Normal,15,63.5,99.97,444.72,39.4,Medium
567,2024-01-24 14:00:00,East,Fast,2,66.2,151.03,334.18,78.4,Low
568,2024-01-24 15:00:00,Central,Normal,12,87.5,158.61,453.3,17.7,Low
569,2024-01-24 16:00:00,West,Normal,9,93.7,333.86,178.88,45.5,Medium
570,2024-01-24 17:00:00,Central,Fast,14,111.6,328.89,476.44,82.6,Low
571,2024-01-24 18:00:00,North,Fast,18,43.0,245.1,335.62,76.6,Medium
572,2024-01-24 19:00:00,East,Supercharger,10,50.6,110.95,265.02,34.3,Medium
573,2024-01-24 20:00:00,West,Normal,18,48.1,258.43,462.62,67.6,Medium
574,2024-01-24 21:00:00,North,Normal,18,79.9,195.98,355.57,14.6,Medium
575,2024-01-24 22:00:00,South,Normal,9,29.8,333.73,345.51,68.6,Low
576,2024-01-24 23:00:00,West,Supercharger,8,88.2,26.27,244.28,71.9,Low
577,2024-01-25 00:00:00,North,Fast,13,21.9,251.21,91.35,21.4,Low
578,2024-01-25 01:00:00,South,Fast,8,48.8,243.14,184.58,71.9,High
579,2024-01-25 02:00:00,East,Normal,3,52.7,33.97,274.13,53.2,Low
580,2024-01-25 03:00:00,East,Fast,13,95.1,20.26,92.23,73.2,High
581,2024-01-25 04:00:00,West,Normal,17,107.9,30.42,125.58,82.8,Medium
582,2024-01-25 05:00:00,Central,Supercharger,2,30.7,331.84,375.72,15.2,Low
583,2024-01-25 06:00:00,Central,Fast,15,93.1,184.68,204.69,10.6,Medium
584,2024-01-25 07:00:00,North,Supercharger,17,110.5,136.87,303.16,83.9,Medium
585,2024-01-25 08:00:00,East,Fast,16,105.3,244.13,478.58,5.8,Low
586,2024-01-25 09:00:00,Central,Fast,9,40.9,286.73,446.22,67.8,High
587,2024-01-25 10:00:00,West,Normal,21,72.1,41.51,314.39,22.3,Low
588,2024-01-25 11:00:00,East,Fast,3,78.1,204.43,347.87,71.1,Medium
589,2024-01-25 12:00:00,Central,Fast,11,31.9,223.94,218.41,11.0,Medium
590,2024-01-25 13:00:00,South,Fast,4,45.5,165.43,163.77,51.6,Medium
591,2024-01-25 14:00:00,West,Fast,23,50.5,58.97,106.87,5.1,High
592,2024-01-25 15:00:00,North,Supercharger,20,84.8,305.67,325.64,9.2,Medium
593,2024-01-25 16:00:00,East,Fast,3,57.7,13.6,113.75,10.1,Low
594,2024-01-25 17:00:00,South,Fast,21,96.4,301.54,256.96,44.0,Low
595,2024-01-25 18:00:00,South,Fast,9,28.2,178.97,87.73,15.3,High
596,2024-01-25 19:00:00,Central,Fast,4,78.2,236.75,379.83,43.8,High
597,2024-01-25 20:00:00,East,Fast,22,66.8,147.49,193.16,27.2,Medium
598,2024-01-25 21:00:00,West,Supercharger,19,106.0,140.73,209.91,13.9,Medium
599,2024-01-25 22:00:00,Central,Fast,5,64.3,63.91,385.68,33.5,Medium
600,2024-01-25 23:00:00,West,Normal,22,84.0,85.87,135.49,33.1,Low
601,2024-01-26 00:00:00,North,Normal,6,102.6,133.16,82.19,14.0,High
602,2024-01-26 01:00:00,Central,Fast,6,92.9,127.55,209.78,38.6,Low
603,2024-01-26 02:00:00,West,Fast,3,19.1,79.83,206.87,74.9,Low
604,2024-01-26 03:00:00,North,Supercharger,2,38.5,328.6,462.24,82.8,Low
605,2024-01-26 04:00:00,South,Supercharger,11,68.3,64.45,137.76,81.9,Low
606,2024-01-26 05:00:00,Central,Supercharger,9,79.9,41.13,166.12,83.5,Medium
607,2024-01-26 06:00:00,East,Fast,13,70.8,119.21,338.08,38.2,High
608,2024-01-26 07:00:00,West,Fast,12,82.0,155.5,254.07,58.0,Low
609,2024-01-26 08:00:00,North,Supercharger,20,71.5,171.16,92.74,61.4,Medium
610,2024-01-26 09:00:00,West,Normal,9,94.9,249.08,278.58,28.1,Medium
611,2024-01-26 10:00:00,North,Normal,20,89.2,169.48,407.97,49.1,Medium
612,2024-01-26 11:00:00,East,Normal,6,58.3,215.62,455.62,19.0,Medium
613,2024-01-26 12:00:00,South,Fast,9,18.4,231.13,194.82,65.2,High
614,2024-01-26 13:00:00,North,Supercharger,22,98.0,300.35,231.09,15.5,Low
615,2024-01-26 14:00:00,South,Normal,15,81.3,85.1,207.02,58.4,High
616,2024-01-26 15:00:00,South,Normal,19,47.5,81.13,376.37,20.3,Medium
617,2024-01-26 16:00:00,West,Normal,22,53.3,67.88,363.95,70.7,Medium
618,2024-01-26 17:00:00,West,Fast,18,30.8,309.52,392.84,55.4,Medium
619,2024-01-26 18:00:00,Central,Normal,15,30.1,199.4,438.5,9.2,Low
620,2024-01-26 19:00:00,South,Normal,18,88.0,26.19,480.68,18.6,High
621,2024-01-26 20:00:00,South,Normal,13,73.5,280.61,412.54,81.6,Medium
622,2024-01-26 21:00:00,East,Normal,7,85.2,65.49,138.78,67.5,Medium
623,2024-01-26 22:00:00,South,Normal,14,62.8,93.82,106.52,79.6,Low
624,2024-01-26 23:00:00,West,Fast,9,73.3,81.82,107.93,55.1,Low
625,2024-01-27 00:00:00,South,Fast,18,114.4,177.39,76.32,31.0,Low
626,2024-01-27 01:00:00,South,Normal,10,76.9,264.27,473.66,9.2,Low
627,2024-01-27 02:00:00,South,Fast,6,57.5,250.65,396.37,28.3,Low
628,2024-01-27 03:00:00,East,Normal,16,73.1,236.85,111.84,59.9,Low
629,2024-01-27 04:00:00,South,Supercharger,15,86.7,267.12,448.37,20.5,High
630,2024-01-27 05:00:00,West,Normal,14,20.0,122.68,234.15,60.0,Medium
631,2024-01-27 06:00:00,East,Fast,20,35.2,37.53,346.77,28.2,Low
632,2024-01-27 07:00:00,North,Supercharger,13,41.7,221.5,268.65,44.7,Low
633,2024-01-27 08:00:00,South,Normal,3,106.1,53.11,426.76,12.5,High
634,2024-01-27 09:00:00,North,Normal,21,61.0,336.76,313.15,43.7,Low
635,2024-01-27 10:00:00,North,Fast,10,51.2,307.41,167.05,11.1,Medium
636,2024-01-27 11:00:00,South,Fast,6,54.2,162.97,356.95,75.7,High
637,2024-01-27 12:00:00,Central,Normal,21,53.5,217.77,109.86,80.0,Medium
638,2024-01-27 13:00:00,Central,Fast,11,44.6,266.5,332.64,78.9,Low
639,2024-01-27 14:00:00,Central,Supercharger,14,33.8,221.18,283.88,10.5,Low
640,2024-01-27 15:00:00,East,Fast,1,118.1,305.95,199.57,23.3,Medium
641,2024-01-27 16:00:00,Central,Normal,4,23.8,339.3,252.22,67.6,Low
642,2024-01-27 17:00:00,South,Fast,7,95.5,218.03,439.14,38.6,Low
643,2024-01-27 18:00:00,West,Supercharger,15,78.9,161.41,379.87,19.2,Low
644,2024-01-27 19:00:00,North,Normal,24,27.6,156.44,91.35,9.3,Low
645,2024-01-27 20:00:00,North,Fast,14,26.4,29.9,214.0,70.4,Low
646,2024-01-27 21:00:00,South,Fast,17,109.8,299.77,428.21,49.8,Low
647,2024-01-27 22:00:00,East,Fast,12,57.7,233.83,384.06,12.5,Low
648,2024-01-27 23:00:00,North,Normal,24,34.5,17.95,437.57,34.7,Medium
649,2024-01-28 00:00:00,South,Normal,24,30.1,32.86,194.24,23.5,Medium
